date,volatility,aapl,amzn,fb,googl,msft,ko,amt,hd,jpm,gs,pfe
2022-03-08,35.130001,0.28017767855386500,0.1415343575926260,0.06361976301286690,0.24936115675206400,0.2594376448223490,0.13747771700185600,0.5448678328350580,0.23299314032637000,0.20861951616174700,0.2899375090703970,0.39221097151733800
2022-03-09,32.450001,0.1221964161552490,-0.014459840087838300,0.09126757710113330,0.13536962522569100,0.34353614660237500,0.36926382866233500,-0.1481479418726260,0.17290239925726900,0.06533517299292480,0.16815151135016100,-0.06079131286294500
2022-03-10,30.230000,0.14691235212024100,0.003166152544286500,0.07305880397361780,0.13259700369045500,0.1353510591827390,0.2659146493263800,0.7999997733334010,0.3349204790193740,0.08439150262955880,0.4078248779164660,0.2822548383076110
2022-03-11,30.750000,0.09083229248643150,0.061453502428475100,0.0856948329100438,0.10892185293508900,0.282424114245988,0.4238092237700930,0.08910252693378640,0.48214262308690100,-0.019815889236093600,-0.0011904719298034000,0.26754250913507000
2022-03-14,31.770000,0.20726101084968500,0.11053423751275600,0.10505488529604900,0.07108309715268330,0.23371127540895100,0.3818179478789840,0.368084916631318,0.10119045776644400,0.07724087443411310,0.27806764984093900,0.28201295531198300
2022-03-15,29.830000,0.21496271112971500,0.10172760403939800,0.054248088182190300,0.15175608543384200,0.4012355223341340,0.5614417752458950,0.4234760889182590,0.5137842108546800,0.2495148593172780,0.31300701435017000,0.23388648911024800
2022-03-16,26.670000,0.09372181256072280,0.09311960009996450,0.1520742451265500,0.10460486668477200,0.33922473796747100,0.27676745766574400,-0.999999000001,0.5321630942034880,0.3061566299294780,0.4093251067004710,0.30235023132483400
2022-03-17,25.670000,0.1849825101225660,0.10175828288758500,0.10857939202237700,0.06279762398140870,0.3362279728265390,0.3066664612594310,0.12857140761901900,0.5744044556407940,0.22930390188043800,0.14908419941917100,0.3194052158362420
2022-03-18,23.870001,0.31261377727715400,0.1802072211547140,0.13291943587350900,0.19304243825499200,0.48035207133073900,0.46031716725477200,0.7499994583338400,0.23287973328857800,0.08779598533594160,0.17279678182192400,0.2504815319757320
2022-03-21,23.530001,0.20345562010758600,0.25136632155224400,0.18127078672120600,0.10389168512642000,0.42498084680126500,0.04065661725926260,0.4999995000005,0.09625123031856220,0.08015873235182300,0.2950835962032480,0.22396668544962800
2022-03-22,22.940001,0.2409655983449340,0.24008767251052700,0.13759312644849400,0.10604682451746700,0.3637883044336090,0.21041662684025900,0.8783329037190460,0.05144443384896220,0.22354023697264600,0.497453285886702,0.34100916456429600
2022-03-23,23.570000,0.18497695959710700,0.21013146449751500,0.08896266148408860,0.17748294309308400,0.3784804237840170,0.30597134292796700,-0.2857138163270260,0.035376461156775600,0.07704532865583850,0.3452379171639230,0.22563873843149500
2022-03-24,21.670000,0.13409432820910800,0.043643527049913600,0.10195795221489600,0.07126891051670480,0.19975467905854000,0.38647605718283900,-0.14285666836784500,0.13253964930540500,0.00842428970426667,0.22977674741849400,0.30218239071486000
2022-03-25,20.809999,0.11302112219791400,-0.005694192053902450,0.20629569400505400,-0.008417311509789380,0.08336484589679980,0.3614160985100850,0.29931959216074100,0.240894889247478,0.06216822961902790,0.2738094181805780,0.05203736386266780
2022-03-28,19.629999,0.1460687269010780,0.0653588104839154,0.11371831782500600,-0.020339523303564400,0.3867780199830210,0.7264955010958680,0.19444449884247200,0.21904759202205200,0.1471425776753910,-0.12288636977669600,0.3052540371953
2022-03-29,18.900000,0.12107307827191600,0.1605853075431890,0.13511798601177800,-0.014499113029177100,0.19126938322473000,0.8428568366158270,0.19614119930508400,0.22605027543828700,0.21344233628797700,0.13372007813818200,0.2401351124766420
2022-03-30,19.330000,0.17163122292489800,0.12914548391665700,0.12083117044226500,0.10545966165334200,0.29822221264182100,-0.06078427656864600,0.3333329583336980,0.12163115032130300,0.20685702496018300,0.044505531067225200,0.14444282294352200
2022-03-31,20.559999,0.13143218189112400,0.12620865980772200,0.11563934490207700,-0.01689144316573240,0.31407311891477700,0.3952379698611550,0.7499997000001350,0.07384403147118870,0.08478837407434720,0.10599081373705100,0.19255837716335600
2022-04-01,19.629999,0.12792984962066300,0.03332764913959240,0.09531502223587830,0.09253156403921850,0.14907711608167300,0.46666634416694500,0.546666537222263,0.06844231968440690,0.06801432165051180,0.04094855581156430,0.285970155549399
2022-04-04,18.570000,0.2590433793164630,0.20717568560554500,0.1444445890997170,0.18105466498297800,0.23971370484963400,0.5928568653460160,0.3472219108799460,0.15203581185149600,0.02604939959199480,0.11435782013806100,0.25786289937229500
2022-04-05,21.030001,0.1809460675443820,0.1879957165214070,0.12403174591821700,0.08171469374964120,0.39159778465575700,0.6036627358867790,0.5444440512966470,0.27609873368014600,-0.11762769895557500,0.06961444759859850,0.3795368302229780
2022-04-06,22.100000,0.16437622538607300,0.1647378065710990,0.13281092127139900,0.09920448266879500,0.355676365134305,0.0805555269676042,0.20744039515805800,0.24604092478325600,0.1391110235815560,0.12499992708338300,0.1161733311095480
2022-04-07,21.549999,0.22031676903638700,0.15557549108923600,0.08436722081344230,0.2704432143458870,0.4112249154352990,0.2754901412663380,0.40456128487608700,0.1182445563145310,0.06931266647145700,-0.09620981351530140,0.29872156352306900
2022-04-08,21.160000,0.18017391291056500,0.03873125174281470,0.06633067798541030,0.04943780286874950,0.10515232484547800,0.1479500536113620,0.9999997500000620,0.24953034863668300,0.07425745486793030,0.15908854851911100,0.28822938939967800
2022-04-11,24.370001,0.21695905283979600,0.10885423818129400,0.2585021394712890,0.11554437867946600,0.23777126775600300,0.37314783536294700,0.5974355281626860,0.18308258379322300,0.14742344294955600,0.2707357764187920,0.30495989222816700
2022-04-12,24.260000,0.1486145389455920,-0.029233278850757300,0.22859272349488800,0.08091266880865440,0.23218047143469100,0.613332993722474,0.6399997853334150,0.11819287361962600,0.10021560097015000,0.20721326378669500,0.3562662449169330
2022-04-13,21.820000,0.18054379107065800,0.029445253286775600,0.1321351305242330,0.14911181821384900,0.36955760911247600,0.3333330722224510,0.7866661704448690,0.19080226140573700,0.09263544499601350,0.2899407660028890,0.2833813357581880
2022-04-14,22.700001,0.21933362236016700,0.04818083252756590,0.179801155184017,0.008251610735233490,0.19292916653157800,0.12280702111107600,0.9999995555557590,0.3706001744554900,0.20323728921651700,0.10026678027048300,0.291037232393466
2022-04-18,22.170000,0.20376664359006000,0.1841364989830550,0.15236807995748300,0.032698713200242100,0.3663658918113160,0.37368388605292900,0.8888885956791420,0.15851849426336100,0.21609965759964700,0.1890803271935950,0.253042443917767
2022-04-19,21.370001,0.18336513798391100,0.14523312511307100,0.11689037906381200,0.07731009509854640,0.3965035332848440,0.2751632058153360,0.851851710905377,0.45835044228833200,-0.03321194579206570,0.25841877708620600,0.2867720245727250
2022-04-20,20.320000,0.17470244437111000,0.13592076339897700,0.09509038548099970,0.08568258120545900,0.2428417339475010,0.6734295068817440,0.3703703045267650,0.38287621745620700,0.13190036048246100,0.04886335911734720,0.28669766711563
2022-04-21,22.680000,,0.581833319148951,0.15963725722578900,0.2518517891358200,0.39285699030619000,0.5365587479752590,0.5422922937432210,0.20178563172660900,0.15645643302134600,-0.03256520106731600,0.1496523541189140
2022-04-22,28.209999,,,,,,0.5068023400716090,0.38888884567901700,0.4009521780915920,0.13377327360515600,0.12284873347800100,0.43519039468301100
2022-04-25,27.020000,,,,,,0.3328502958379140,-0.16666659027781400,0.2394442591637690,0.17411915847077700,0.18137242340695500,0.21083381954462200
2022-04-26,33.520000,,,,,,0.08539551808001640,0.5777774024694650,0.19120788742671800,0.006172909844619130,0.11111114109339800,0.5188517859694760
2022-04-27,31.600000,,,,,,0.4349412744123450,0.16706524959839000,0.4915185366970850,0.017307709439081400,0.2728394756275540,0.41692999172716900
2022-04-28,29.990000,,,,,,0.5502053836344480,0.7453413119694510,0.1791665877778140,0.1843967761142690,0.38888870171970600,0.43536357473612800
2022-04-29,33.400002,,,,,,0.49411745775919800,0.5757573914142520,0.3595237081690010,0.23481636385802100,0.401070946648462,0.23856638900821900
