date,volatility,aapl,amzn,fb,googl,msft,ko,amt,hd,jpm,gs,pfe
2022-03-10,30.230000,0.08513788599960070,0.0018584506278087300,0.07305880397361780,0.13259700369045500,0.07672767049212620,0.12954816249233900,0.7999997733334010,0.3349204790193740,0.08439150262955880,0.4078248779164660,0.19301249972505700
2022-03-11,30.750000,0.05191388701658970,0.037802208520867400,0.0856948329100438,0.10892185293508900,0.15505637644877800,0.2421766992971960,0.08910252693378640,0.48214262308690100,-0.019815889236093600,-0.0011904719298034000,0.17404647099647000
2022-03-14,31.770000,0.1193195859274080,0.06352964481630180,0.10505488529604900,0.07108309715268330,0.13354930023368600,0.24705867215699000,0.368084916631318,0.10119045776644400,0.07724087443411310,0.27806764984093900,0.1625159403492780
2022-03-15,29.830000,0.11939364686171800,0.0612360283139124,0.054248088182190300,0.15175608543384200,0.26167534065269600,0.3137468744021180,0.4234760889182590,0.5137842108546800,0.2495148593172780,0.31300701435017000,0.15377067516088200
2022-03-16,26.670000,0.051944436547461800,0.051297463914717300,0.1520742451265500,0.10460486668477200,0.20129819615652100,0.11275711238234000,-0.999999000001,0.5321630942034880,0.3061566299294780,0.4093251067004710,0.19095804083673700
2022-03-17,25.670000,0.09459081760150320,0.056280694131318500,0.10857939202237700,0.06279762398140870,0.19630701519065000,0.1858584613693520,0.12857140761901900,0.5744044556407940,0.22930390188043800,0.14908419941917100,0.20718176162350800
2022-03-18,23.870001,0.1902075093185600,0.0978173987324315,0.13291943587350900,0.19304243825499200,0.2868769314891910,0.3222220170783400,0.7499994583338400,0.23287973328857800,0.08779598533594160,0.17279678182192400,0.16008218208975400
2022-03-21,23.530001,0.11674698444529700,0.13933201081515800,0.18127078672120600,0.10389168512642000,0.27596158883199000,0.02323235271957870,0.4999995000005,0.09625123031856220,0.08015873235182300,0.2950835962032480,0.13845213282340600
2022-03-22,22.940001,0.13400482833558100,0.1309569122784690,0.13759312644849400,0.10604682451746700,0.1999631077350300,0.12469133442385700,0.8783329037190460,0.05144443384896220,0.22354023697264600,0.497453285886702,0.20015755311382600
2022-03-23,23.570000,0.10512898921621800,0.12241603665680900,0.08896266148408860,0.17748294309308400,0.2403050309739790,0.2364324013534290,-0.2857138163270260,0.035376461156775600,0.07704532865583850,0.3452379171639230,0.17435720696979200
2022-03-24,21.670000,0.07260717283517550,0.024237305828845100,0.10195795221489600,0.07126891051670480,0.1243755548855060,0.28417357145797,-0.14285666836784500,0.13253964930540500,0.00842428970426667,0.22977674741849400,0.2014549271432400
2022-03-25,20.809999,0.06215782709744450,-0.00329663750489089,0.20629569400505400,-0.008417311509789380,0.04922073348162120,0.23492046403155500,0.29931959216074100,0.240894889247478,0.06216822961902790,0.2738094181805780,0.03496260384523000
2022-03-28,19.629999,0.0829644742705685,0.035365383754995300,0.11371831782500600,-0.020339523303564400,0.21786863150942300,0.2179486503287600,0.19444449884247200,0.21904759202205200,0.1471425776753910,-0.12288636977669600,0.2150653443875980
2022-03-29,18.900000,0.06859146958340390,0.09861546715546510,0.13511798601177800,-0.014499113029177100,0.11818270833398000,0.39663851134862500,0.19614119930508400,0.22605027543828700,0.21344233628797700,0.13372007813818200,0.16445616793854800
2022-03-30,19.330000,0.0989388384027335,0.0748223835390153,0.12083117044226500,0.10545966165334200,0.20202149888639500,-0.03333331295699940,0.3333329583336980,0.12163115032130300,0.20685702496018300,0.044505531067225200,0.09247863664066960
2022-03-31,20.559999,0.07741529330107930,0.07440659794634390,0.11563934490207700,-0.01689144316573240,0.19260837679304000,0.23055548241900700,0.7499997000001350,0.07384403147118870,0.08478837407434720,0.10599081373705100,0.1276966080135940
2022-04-01,19.629999,0.06866613309260540,0.01887164990711940,0.09531502223587830,0.09253156403921850,0.08990146695001640,0.3111108961112970,0.546666537222263,0.06844231968440690,0.06801432165051180,0.04094855581156430,0.16988326072241500
2022-04-04,18.570000,0.1426662175690920,0.11962445445006300,0.1444445890997170,0.18105466498297800,0.14346502032667500,0.3487393325564800,0.3472219108799460,0.15203581185149600,0.02604939959199480,0.11435782013806100,0.14813400602238200
2022-04-05,21.030001,0.10675153556473900,0.111343684477529,0.12403174591821700,0.08171469374964120,0.23216154376019900,0.37972333386426400,0.5444440512966470,0.27609873368014600,-0.11762769895557500,0.06961444759859850,0.25160306722646900
2022-04-06,22.100000,0.0958861314752091,0.10194536908884100,0.13281092127139900,0.09920448266879500,0.19248367995503600,0.053703684645069500,0.20744039515805800,0.24604092478325600,0.1391110235815560,0.12499992708338300,0.0748355813895858
2022-04-07,21.549999,0.12442349906011800,0.08821581288212130,0.08436722081344230,0.2704432143458870,0.25130411498823800,0.17672952458595300,0.40456128487608700,0.1182445563145310,0.06931266647145700,-0.09620981351530140,0.19552684157873600
2022-04-08,21.160000,0.10799330065055500,0.02297467432926050,0.06633067798541030,0.04943780286874950,0.07029846436298800,0.08797030214729620,0.9999997500000620,0.24953034863668300,0.07425745486793030,0.15908854851911100,0.17937680084980000
2022-04-11,24.370001,0.12283493441816500,0.06502671121114470,0.2585021394712890,0.11554437867946600,0.1375676620588300,0.18153137936575800,0.5974355281626860,0.18308258379322300,0.14742344294955600,0.2707357764187920,0.19298243180063700
2022-04-12,24.260000,0.08895044007881820,-0.017448434539101700,0.22859272349488800,0.08091266880865440,0.14577239825871200,0.3833331210765460,0.6399997853334150,0.11819287361962600,0.10021560097015000,0.20721326378669500,0.2541899612609580
2022-04-13,21.820000,0.10484837725066500,0.017226849119179000,0.1321351305242330,0.14911181821384900,0.21476178038989200,0.22222204814830100,0.7866661704448690,0.19080226140573700,0.09263544499601350,0.2899407660028890,0.1739568595743340
2022-04-14,22.700001,0.1274047623554840,0.0315428471943057,0.179801155184017,0.008251610735233490,0.1184317655936420,0.05426356746768500,0.9999995555557590,0.3706001744554900,0.20323728921651700,0.10026678027048300,0.21237852093577300
2022-04-18,22.170000,0.11177846455929500,0.10072423875996200,0.15236807995748300,0.032698713200242100,0.24684226753244700,0.24482737362088500,0.8888885956791420,0.15851849426336100,0.21609965759964700,0.1890803271935950,0.10203672035653400
2022-04-19,21.370001,0.10489564511138400,0.08266233208016700,0.11689037906381200,0.07731009509854640,0.23029245620079300,0.2033814999504660,0.851851710905377,0.45835044228833200,-0.03321194579206570,0.25841877708620600,0.17684274848651400
2022-04-20,20.320000,0.10352737444213900,0.09176217436843360,0.09509038548099970,0.08568258120545900,0.15686671012757800,0.3226849720475020,0.3703703045267650,0.38287621745620700,0.13190036048246100,0.04886335911734720,0.3326794180284050
2022-04-21,22.680000,,0.38182811569149900,0.15963725722578900,0.2518517891358200,0.2857141747681380,0.29702359262916100,0.5422922937432210,0.20178563172660900,0.15645643302134600,-0.03256520106731600,0.10239371597609900
2022-04-22,28.209999,,,,,,0.27824442200009900,0.38888884567901700,0.4009521780915920,0.13377327360515600,0.12284873347800100,0.294393502285566
2022-04-25,27.020000,,,,,,0.17954580273414500,-0.16666659027781400,0.2394442591637690,0.17411915847077700,0.18137242340695500,0.1283336292880310
2022-04-26,33.520000,,,,,,0.049167116470312400,0.5777774024694650,0.19120788742671800,0.006172909844619130,0.11111114109339800,0.3500190619635350
2022-04-27,31.600000,,,,,,0.30606978569757600,0.16706524959839000,0.4915185366970850,0.017307709439081400,0.2728394756275540,0.32103609362992000
2022-04-28,29.990000,,,,,,0.2734149452416580,0.7453413119694510,0.1791665877778140,0.1843967761142690,0.38888870171970600,0.2918914876071770
2022-04-29,33.400002,,,,,,0.33599987127625500,0.5757573914142520,0.3595237081690010,0.23481636385802100,0.401070946648462,0.1683998040058020
